pack,sheet_name,quarter,metric_name,quarterly_total,combined_total,abs_diff,is_match
fr5,Import_NWFP_Surface_collection,Q1,charcoal_c11,472.0,0,472.0,false
fr5,Import_NWFP_Surface_collection,Q1,clay_soil_c15,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,colour_soil_c19,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,dolep_c23,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,granular_sub_base_gsb_material_c27,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,gravels_c31,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,leafmould_c35,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,metric_c10,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,metric_c12,3768.0,0,3768.0,false
fr5,Import_NWFP_Surface_collection,Q1,metric_c13,5420650.0,0,5420650.0,false
fr5,Import_NWFP_Surface_collection,Q1,metric_c14,23510.0,0,23510.0,false
fr5,Import_NWFP_Surface_collection,Q1,metric_c16,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,metric_c17,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,metric_c18,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,metric_c20,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,metric_c21,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,metric_c22,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,metric_c24,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,metric_c25,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,metric_c26,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,metric_c28,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,metric_c29,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,metric_c30,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,metric_c32,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,metric_c33,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,metric_c34,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,metric_c36,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,metric_c37,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,metric_c38,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,metric_c4,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,metric_c40,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,metric_c41,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,metric_c43,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,metric_c44,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,metric_c46,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,metric_c47,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,metric_c49,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,metric_c5,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,metric_c50,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,metric_c51,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,metric_c53,3437.0,3437,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,metric_c54,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,metric_c55,540.0,0,540.0,false
fr5,Import_NWFP_Surface_collection,Q1,metric_c57,1.0,1,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,metric_c58,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,metric_c59,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,metric_c6,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,metric_c61,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,metric_c62,2450.0,0,2450.0,false
fr5,Import_NWFP_Surface_collection,Q1,metric_c64,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,metric_c65,200.0,0,200.0,false
fr5,Import_NWFP_Surface_collection,Q1,metric_c67,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,metric_c68,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,metric_c69,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,metric_c71,0,0,0,true
fr5,Import_NWFP_Surface_collection,Q1,metric_c72,0,0,0,true
fr5,Import_NWFP_Surface_collection,Q1,metric_c8,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,metric_c9,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,mosses_c39,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,quartz_c42,177.0,177,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,red_soil_c45,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,riverbed_material_c48,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,sand_c52,15.0,15,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,stone_c56,64.0,64,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,stone_chips_c60,46.0,46,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,stone_dust_c63,5.0,5,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,surface_collection_materials_quantity_aggregates_c3,3.0,3,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,top_soil_c66,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q1,total_import_fees_nu_c70,26700.0,0,26700.0,false
fr5,Import_NWFP_Surface_collection,Q2,boulder_rock_fragment_with_size_greater_than_25_6_cm_10_1_in_in_diameter_c7,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,charcoal_c11,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,clay_soil_c15,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,colour_soil_c19,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,dolep_c23,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,granular_sub_base_gsb_material_c27,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,gravels_c31,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,leafmould_c35,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,metric_c10,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,metric_c12,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,metric_c13,7767419.0,0,7767419.0,false
fr5,Import_NWFP_Surface_collection,Q2,metric_c14,1450.0,0,1450.0,false
fr5,Import_NWFP_Surface_collection,Q2,metric_c16,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,metric_c17,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,metric_c18,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,metric_c20,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,metric_c21,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,metric_c22,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,metric_c24,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,metric_c25,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,metric_c26,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,metric_c28,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,metric_c29,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,metric_c30,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,metric_c32,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,metric_c33,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,metric_c34,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,metric_c36,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,metric_c37,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,metric_c38,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,metric_c4,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,metric_c40,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,metric_c41,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,metric_c43,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,metric_c44,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,metric_c46,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,metric_c47,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,metric_c49,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,metric_c5,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,metric_c50,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,metric_c51,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,metric_c53,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,metric_c54,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,metric_c55,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,metric_c57,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,metric_c58,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,metric_c59,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,metric_c6,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,metric_c61,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,metric_c62,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,metric_c64,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,metric_c65,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,metric_c67,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,metric_c68,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,metric_c69,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,metric_c71,0,0,0,true
fr5,Import_NWFP_Surface_collection,Q2,metric_c72,0,0,0,true
fr5,Import_NWFP_Surface_collection,Q2,metric_c8,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,metric_c9,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,mosses_c39,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,quartz_c42,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,red_soil_c45,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,riverbed_material_c48,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,sand_c52,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,stone_c56,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,stone_chips_c60,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,stone_dust_c63,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,surface_collection_materials_quantity_aggregates_c3,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,top_soil_c66,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q2,total_import_fees_nu_c70,1450.0,0,1450.0,false
fr5,Import_NWFP_Surface_collection,Q3,boulder_rock_fragment_with_size_greater_than_25_6_cm_10_1_in_in_diameter_c7,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,charcoal_c11,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,clay_soil_c15,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,colour_soil_c19,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,dolep_c23,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,granular_sub_base_gsb_material_c27,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,gravels_c31,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,leafmould_c35,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,metric_c10,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,metric_c12,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,metric_c13,18169320.0,0,18169320.0,false
fr5,Import_NWFP_Surface_collection,Q3,metric_c14,2840.0,0,2840.0,false
fr5,Import_NWFP_Surface_collection,Q3,metric_c16,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,metric_c17,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,metric_c18,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,metric_c20,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,metric_c21,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,metric_c22,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,metric_c24,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,metric_c25,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,metric_c26,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,metric_c28,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,metric_c29,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,metric_c30,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,metric_c32,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,metric_c33,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,metric_c34,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,metric_c36,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,metric_c37,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,metric_c38,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,metric_c4,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,metric_c40,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,metric_c41,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,metric_c43,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,metric_c44,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,metric_c46,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,metric_c47,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,metric_c49,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,metric_c5,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,metric_c50,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,metric_c51,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,metric_c53,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,metric_c54,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,metric_c55,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,metric_c57,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,metric_c58,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,metric_c59,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,metric_c6,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,metric_c61,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,metric_c62,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,metric_c64,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,metric_c65,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,metric_c67,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,metric_c68,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,metric_c69,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,metric_c71,0,0,0,true
fr5,Import_NWFP_Surface_collection,Q3,metric_c72,0,0,0,true
fr5,Import_NWFP_Surface_collection,Q3,metric_c8,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,metric_c9,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,mosses_c39,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,quartz_c42,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,red_soil_c45,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,riverbed_material_c48,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,sand_c52,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,stone_c56,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,stone_chips_c60,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,stone_dust_c63,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,surface_collection_materials_quantity_aggregates_c3,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,top_soil_c66,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q3,total_import_fees_nu_c70,2840.0,0,2840.0,false
fr5,Import_NWFP_Surface_collection,Q4,boulder_rock_fragment_with_size_greater_than_25_6_cm_10_1_in_in_diameter_c7,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,charcoal_c11,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,clay_soil_c15,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,colour_soil_c19,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,dolep_c23,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,granular_sub_base_gsb_material_c27,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,gravels_c31,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,leafmould_c35,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,metric_c10,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,metric_c12,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,metric_c13,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,metric_c14,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,metric_c16,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,metric_c17,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,metric_c18,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,metric_c20,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,metric_c21,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,metric_c22,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,metric_c24,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,metric_c25,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,metric_c26,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,metric_c28,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,metric_c29,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,metric_c30,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,metric_c32,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,metric_c33,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,metric_c34,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,metric_c36,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,metric_c37,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,metric_c38,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,metric_c4,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,metric_c40,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,metric_c41,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,metric_c43,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,metric_c44,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,metric_c46,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,metric_c47,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,metric_c49,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,metric_c5,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,metric_c50,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,metric_c51,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,metric_c53,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,metric_c54,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,metric_c55,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,metric_c57,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,metric_c58,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,metric_c59,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,metric_c6,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,metric_c61,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,metric_c62,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,metric_c64,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,metric_c65,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,metric_c67,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,metric_c68,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,metric_c69,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,metric_c71,0,0,0,true
fr5,Import_NWFP_Surface_collection,Q4,metric_c72,0,0,0,true
fr5,Import_NWFP_Surface_collection,Q4,metric_c8,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,metric_c9,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,mosses_c39,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,quartz_c42,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,red_soil_c45,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,riverbed_material_c48,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,sand_c52,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,stone_c56,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,stone_chips_c60,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,stone_dust_c63,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,surface_collection_materials_quantity_aggregates_c3,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,top_soil_c66,0.0,0,0.0,true
fr5,Import_NWFP_Surface_collection,Q4,total_import_fees_nu_c70,0.0,0,0.0,true
fr5,NWFP_Plants,Q1,bumdeling_wildlife_sanctuary_c19,925.0,0,925.0,false
fr5,NWFP_Plants,Q1,bumdeling_wildlife_sanctuary_c44,204.0,0,204.0,false
fr5,NWFP_Plants,Q1,division_park_wise_quantity_divisional_forest_office_bumthang_c5,7246.0,0,7246.0,false
fr5,NWFP_Plants,Q1,divisional_forest_office_dagana_c31,11260.0,0,11260.0,false
fr5,NWFP_Plants,Q1,divisional_forest_office_dagana_c6,1451.0,0,1451.0,false
fr5,NWFP_Plants,Q1,divisional_forest_office_gedu_c32,7636.5,0,7636.5,false
fr5,NWFP_Plants,Q1,divisional_forest_office_gedu_c7,1113.0,0,1113.0,false
fr5,NWFP_Plants,Q1,divisional_forest_office_mongar_c8,1768.0,0,1768.0,false
fr5,NWFP_Plants,Q1,divisional_forest_office_paro_c34,630.5,0,630.5,false
fr5,NWFP_Plants,Q1,divisional_forest_office_paro_c9,179.0,0,179.0,false
fr5,NWFP_Plants,Q1,divisional_forest_office_pema_gatshel_c10,2866.0,0,2866.0,false
fr5,NWFP_Plants,Q1,divisional_forest_office_pema_gatshel_c35,90.0,0,90.0,false
fr5,NWFP_Plants,Q1,divisional_forest_office_samdrup_jongkhar_c11,7502.0,0,7502.0,false
fr5,NWFP_Plants,Q1,divisional_forest_office_samtse_c12,0.0,0,0.0,true
fr5,NWFP_Plants,Q1,divisional_forest_office_sarpang_c13,4391.0,0,4391.0,false
fr5,NWFP_Plants,Q1,divisional_forest_office_trashigang_c15,16219.0,0,16219.0,false
fr5,NWFP_Plants,Q1,divisional_forest_office_trashigang_c40,159924.0,0,159924.0,false
fr5,NWFP_Plants,Q1,divisional_forest_office_zhemgang_c18,18036.0,0,18036.0,false
fr5,NWFP_Plants,Q1,divisional_forest_office_zhemgang_c43,536.0,0,536.0,false
fr5,NWFP_Plants,Q1,jigme_khesar_strict_nature_reserve_c21,380.0,0,380.0,false
fr5,NWFP_Plants,Q1,jigme_khesar_strict_nature_reserve_c46,3560.0,0,3560.0,false
fr5,NWFP_Plants,Q1,jigme_singye_wangchuck_national_park_c22,106.0,0,106.0,false
fr5,NWFP_Plants,Q1,jigme_singye_wangchuck_national_park_c47,224.0,0,224.0,false
fr5,NWFP_Plants,Q1,jomotsangkha_wildlife_sanctuary_c23,27796.0,0,27796.0,false
fr5,NWFP_Plants,Q1,jomotsangkha_wildlife_sanctuary_c48,369070.0,0,369070.0,false
fr5,NWFP_Plants,Q1,phibsoo_wildlife_sanctuary_c49,0.0,0,0.0,true
fr5,NWFP_Plants,Q1,phrumsengla_national_park_c25,630.0,0,630.0,false
fr5,NWFP_Plants,Q1,royal_manas_national_park_c26,730.0,0,730.0,false
fr5,NWFP_Plants,Q1,sakteng_wildlife_sanctuary_c27,1400.0,0,1400.0,false
fr5,NWFP_Plants,Q1,sakteng_wildlife_sanctuary_c52,20600.0,0,20600.0,false
fr5,NWFP_Plants,Q1,total_quantity_c29,1718.0,0,1718.0,false
fr5,NWFP_Plants,Q1,wangchuck_centennial_national_park_c28,1537.0,0,1537.0,false
fr5,NWFP_Plants,Q1,wangchuck_centennial_national_park_c53,2126.0,0,2126.0,false
fr5,NWFP_Plants,Q2,bumdeling_wildlife_sanctuary_c19,101.0,0,101.0,false
fr5,NWFP_Plants,Q2,bumdeling_wildlife_sanctuary_c44,652.0,0,652.0,false
fr5,NWFP_Plants,Q2,division_park_wise_quantity_divisional_forest_office_bumthang_c5,2387.0,0,2387.0,false
fr5,NWFP_Plants,Q2,division_park_wise_revenue_nu_divisional_forest_office_bumthang_c30,3935.0,0,3935.0,false
fr5,NWFP_Plants,Q2,divisional_forest_office_dagana_c31,3830.0,0,3830.0,false
fr5,NWFP_Plants,Q2,divisional_forest_office_dagana_c6,1661.0,0,1661.0,false
fr5,NWFP_Plants,Q2,divisional_forest_office_gedu_c32,8590.0,0,8590.0,false
fr5,NWFP_Plants,Q2,divisional_forest_office_gedu_c7,3650.0,0,3650.0,false
fr5,NWFP_Plants,Q2,divisional_forest_office_mongar_c8,7110.0,0,7110.0,false
fr5,NWFP_Plants,Q2,divisional_forest_office_paro_c34,40.0,0,40.0,false
fr5,NWFP_Plants,Q2,divisional_forest_office_paro_c9,1.0,0,1.0,false
