record_id,office,quarter,month,category,product,species,volume_m3,royalty_nu
968,"Divisional Forest Office, Wangdue",Q4,Dec,Rural,standing,Broadleaf Mixed,394.9698319672131147540983607,8810.267327323741866157244343
969,"Divisional Forest Office, Wangdue",Q4,Oct,Rural,other,Oak,19.78272911392405063291139241,1768.123571885568046796453706
970,"Divisional Forest Office, Wangdue",Q4,Nov,Rural,other,Blue Pine,20.17727088607594936708860759,3951.876428114431953203546294
971,"Divisional Forest Office, Wangdue",Q4,Dec,Commercial,standing,Chir Pine,5.744329461457233368532206969,3486.990909048756734854806554
972,"Divisional Forest Office, Wangdue",Q4,Oct,Commercial,standing,Cypress,2.815670538542766631467793031,3228.278680312881235172030584
973,"Divisional Forest Office, Wangdue",Q4,Nov,Commercial,other,Oak,120.0028445412469371086305472,503821.1344940195155189227221
974,"Divisional Forest Office, Wangdue",Q4,Nov,Commercial,other,Blue Pine,655.3448755785461475632997550,300900.5017189528318558690655
975,"Divisional Forest Office, Wangdue",Q4,Nov,Commercial,other,Hemlock,650.2249937380887557854614756,446446.4857260172931110738712
976,"Divisional Forest Office, Wangdue",Q4,Dec,Commercial,other,Oak,224.017286142118159542608222,42925.518471648721544107504
977,"Divisional Forest Office, Wangdue",Q4,Nov,Free,timber,Cypress,0,0
978,"Divisional Forest Office, Wangdue",Q4,Nov,Free,firewood,Broadleaf Mixed,0,0
979,"Divisional Forest Office, Zhemgang",Q4,Dec,Rural,standing,Chir Pine,34.66337641678266056870153112,848.1053781053781053781053781
980,"Divisional Forest Office, Zhemgang",Q4,Nov,Rural,standing,Cypress,77.65796380990256512229071386,1048.418236418236418236418236
981,"Divisional Forest Office, Zhemgang",Q4,Dec,Rural,standing,Broadleaf Mixed,61.7686597733147743090077550,495.476385476385476385476386
982,"Divisional Forest Office, Zhemgang",Q4,Nov,Rural,other,Broadleaf Mixed,0,0
983,"Divisional Forest Office, Zhemgang",Q4,Oct,Commercial,standing,Chir Pine,33.28974900382040011502279916,4175.381377794865840729524938
984,"Divisional Forest Office, Zhemgang",Q4,Dec,Commercial,standing,Cypress,35.89037998603294581604568048,4527.793715556080040656054726
985,"Divisional Forest Office, Zhemgang",Q4,Oct,Commercial,standing,Broadleaf Mixed,32.59987101014665406893152036,797.861532691388948633663441
986,"Divisional Forest Office, Zhemgang",Q4,Nov,Commercial,other,Broadleaf Mixed,6.766504178272980501392757660,651.2041342936279977563436816
987,"Divisional Forest Office, Zhemgang",Q4,Dec,Commercial,other,Chir Pine,0.583495821727019498607242340,34.9092396640371722244132134
988,"Divisional Forest Office, Zhemgang",Q4,Dec,Free,timber,Hemlock,98.71891114413075780089153046,0
989,"Divisional Forest Office, Zhemgang",Q4,Oct,Free,timber,Oak,42.59227221396731054977711738,0
990,"Divisional Forest Office, Zhemgang",Q4,Dec,Free,timber,Blue Pine,26.8688166419019316493313522,0
991,"Divisional Forest Office, Zhemgang",Q4,Oct,Free,firewood,Blue Pine,25.64250518075063320285516924,0
992,"Divisional Forest Office, Zhemgang",Q4,Oct,Free,firewood,Hemlock,36.95749481924936679714483076,0
993,Jigme Dorji National Park,Q4,Nov,Rural,standing,Cypress,244.4426709391640356250883559,518.4819993179714522336434939
994,Jigme Dorji National Park,Q4,Dec,Rural,standing,Broadleaf Mixed,127.3885283445643466377644786,2369.499683343888537048765041
995,Jigme Dorji National Park,Q4,Oct,Rural,standing,Chir Pine,123.9437330945761274209509448,435.0445754372290154430749744
996,Jigme Dorji National Park,Q4,Dec,Rural,standing,Cypress,235.2450676216954903161962207,2996.973741900910995274516491
997,Jigme Dorji National Park,Q4,Oct,Rural,other,Hemlock,0,0
998,Jigme Dorji National Park,Q4,Dec,Commercial,standing,Oak,199.7997479564032697547683924,45597.30111918367346938775510
999,Jigme Dorji National Park,Q4,Dec,Commercial,standing,Blue Pine,185.5520834955235500194628260,97255.87489469387755102040816
1000,Jigme Dorji National Park,Q4,Dec,Commercial,standing,Hemlock,102.6781685480731802257687816,44648.3139861224489795918367
1001,Jigme Dorji National Park,Q4,Dec,Commercial,other,Hemlock,0,0
1002,Jigme Dorji National Park,Q4,Nov,Free,timber,Oak,0,0
1003,Jigme Dorji National Park,Q4,Oct,Free,firewood,Blue Pine,0,0
1004,Jigme Khesar Strict Nature Reserve,Q4,Oct,Rural,standing,Hemlock,80.68995711775043936731107206,887.0973134328358208955223881
1005,Jigme Khesar Strict Nature Reserve,Q4,Dec,Rural,standing,Oak,30.88402671353251318101933216,1328.950447761194029850746269
1006,Jigme Khesar Strict Nature Reserve,Q4,Oct,Rural,standing,Blue Pine,146.2460161687170474516695958,55.952238805970149253731343
1007,Jigme Khesar Strict Nature Reserve,Q4,Dec,Rural,other,Blue Pine,0,0
1008,Jigme Khesar Strict Nature Reserve,Q4,Oct,Commercial,standing,Hemlock,40.94624110109159943046986236,494.5083039758429793658782084
1009,Jigme Khesar Strict Nature Reserve,Q4,Oct,Commercial,standing,Oak,9.18375889890840056953013764,7559.491696024157020634121792
1010,Jigme Khesar Strict Nature Reserve,Q4,Oct,Commercial,other,Broadleaf Mixed,0,0
1011,Jigme Khesar Strict Nature Reserve,Q4,Oct,Free,timber,Chir Pine,0.4873815275971009106114105185,0
1012,Jigme Khesar Strict Nature Reserve,Q4,Dec,Free,timber,Cypress,1.862618472402899089388589482,0
1013,Jigme Khesar Strict Nature Reserve,Q4,Oct,Free,firewood,Oak,0,0
1014,Jigme Singye Wangchuck National Park,Q4,Nov,Rural,standing,Blue Pine,0,0
1015,Jigme Singye Wangchuck National Park,Q4,Oct,Rural,other,Hemlock,0,0
1016,Jigme Singye Wangchuck National Park,Q4,Nov,Commercial,standing,Oak,0,0
1017,Jigme Singye Wangchuck National Park,Q4,Oct,Commercial,other,Blue Pine,0,0
1018,Jigme Singye Wangchuck National Park,Q4,Dec,Free,timber,Hemlock,0,0
1019,Jigme Singye Wangchuck National Park,Q4,Oct,Free,firewood,Oak,0,0
1020,Jomotsangkha Wildlife Sanctuary,Q4,Oct,Rural,standing,Blue Pine,0,0
1021,Jomotsangkha Wildlife Sanctuary,Q4,Dec,Rural,other,Hemlock,0,0
1022,Jomotsangkha Wildlife Sanctuary,Q4,Nov,Commercial,standing,Oak,0,0
1023,Jomotsangkha Wildlife Sanctuary,Q4,Dec,Commercial,other,Blue Pine,0,0
1024,Jomotsangkha Wildlife Sanctuary,Q4,Dec,Free,timber,Hemlock,0,0
1025,Jomotsangkha Wildlife Sanctuary,Q4,Nov,Free,firewood,Oak,0,0
1026,Phibsoo Wildlife Sanctuary,Q4,Nov,Rural,standing,Blue Pine,0,0
1027,Phibsoo Wildlife Sanctuary,Q4,Nov,Rural,other,Hemlock,0,0
1028,Phibsoo Wildlife Sanctuary,Q4,Dec,Commercial,standing,Oak,0,0
1029,Phibsoo Wildlife Sanctuary,Q4,Nov,Commercial,other,Blue Pine,0,0
1030,Phibsoo Wildlife Sanctuary,Q4,Nov,Free,timber,Hemlock,0,0
1031,Phibsoo Wildlife Sanctuary,Q4,Nov,Free,firewood,Oak,0,0
1032,Phrumsengla National Park,Q4,Dec,Rural,standing,Blue Pine,52.29975008079284713993321125,1250.873250094114694440958715
1033,Phrumsengla National Park,Q4,Dec,Rural,standing,Hemlock,274.1446956802757729182376387,1704.168529301041535951813276
1034,Phrumsengla National Park,Q4,Nov,Rural,standing,Oak,19.8455542389313799418291500,316.978220604843769607228009
1035,Phrumsengla National Park,Q4,Dec,Rural,other,Oak,0,0
1036,Phrumsengla National Park,Q4,Oct,Commercial,standing,Blue Pine,13.41595127610208816705336427,1118.282949062576172610758172
1037,Phrumsengla National Park,Q4,Dec,Commercial,standing,Hemlock,3.32404872389791183294663573,4493.372211617953127956349578
1038,Phrumsengla National Park,Q4,Nov,Commercial,other,Cypress,22.79511889862327909887359199,2039.837679721692172801992345
1039,Phrumsengla National Park,Q4,Dec,Commercial,other,Broadleaf Mixed,8.07488110137672090112640801,8308.537159597778526630899905
1040,Phrumsengla National Park,Q4,Oct,Free,timber,Blue Pine,23.43748917748917748917748918,0
1041,Phrumsengla National Park,Q4,Nov,Free,timber,Hemlock,42.34176870748299319727891156,0
1042,Phrumsengla National Park,Q4,Dec,Free,timber,Oak,37.10074211502782931354359926,0
1043,Phrumsengla National Park,Q4,Dec,Free,firewood,Oak,35.97576825361758533082955926,0
1044,Phrumsengla National Park,Q4,Dec,Free,firewood,Blue Pine,18.73423174638241466917044074,0
1045,Royal Manas National Park,Q4,Nov,Rural,standing,Chir Pine,69.25303363722099968563344860,630.5727091633466135458167331
1046,Royal Manas National Park,Q4,Oct,Rural,standing,Cypress,25.10653882426909776799748507,57.48450641876936697653829128
1047,Royal Manas National Park,Q4,Oct,Rural,standing,Broadleaf Mixed,41.54042753850990254636906633,581.9427844178840194776449756
1048,Royal Manas National Park,Q4,Nov,Rural,other,Broadleaf Mixed,0,0
1049,Royal Manas National Park,Q4,Nov,Commercial,standing,Chir Pine,82.60023760448872094354746364,12957.82091202515931473971696
1050,Royal Manas National Park,Q4,Oct,Commercial,standing,Cypress,1633.859781861903126073514256,15933.94619051560043035669950
1051,Royal Manas National Park,Q4,Dec,Commercial,standing,Broadleaf Mixed,534.3287501431352341692431009,17484.11494992965323181329140
1052,Royal Manas National Park,Q4,Dec,Commercial,standing,Chir Pine,97.22454196725065842207717852,2725.216553008358851278655963
1053,Royal Manas National Park,Q4,Oct,Commercial,standing,Cypress,2382.136688423222260391618000,10933.16139452122817181163618
1054,Royal Manas National Park,Q4,Oct,Commercial,other,Chir Pine,0,0
1055,Royal Manas National Park,Q4,Dec,Free,timber,Cypress,0,0
1056,Royal Manas National Park,Q4,Nov,Free,firewood,Broadleaf Mixed,0,0
1057,Sakteng Wildlife Sanctuary,Q4,Dec,Rural,standing,Chir Pine,66.24742547425474254742547425,919.7979765537176810663240726
1058,Sakteng Wildlife Sanctuary,Q4,Nov,Rural,standing,Cypress,32.65807588075880758807588076,352.2381564156094427493174884
1059,Sakteng Wildlife Sanctuary,Q4,Dec,Rural,standing,Broadleaf Mixed,49.48449864498644986449864499,1156.963867030672876184358439
1060,Sakteng Wildlife Sanctuary,Q4,Nov,Rural,other,Broadleaf Mixed,0,0
1061,Sakteng Wildlife Sanctuary,Q4,Dec,Commercial,standing,Chir Pine,45.55817871759890859481582538,1271.059496250211000988690347
1062,Sakteng Wildlife Sanctuary,Q4,Dec,Commercial,standing,Cypress,17.27182128240109140518417462,1785.935373411463985145530396
1063,Sakteng Wildlife Sanctuary,Q4,Oct,Commercial,other,Oak,36.31970496200268216361198033,1925.802239712838153639065976
1064,Sakteng Wildlife Sanctuary,Q4,Dec,Commercial,other,Blue Pine,45.09029503799731783638801967,2035.202890625486860226713281
1065,Sakteng Wildlife Sanctuary,Q4,Nov,Free,timber,Chir Pine,0,0
1066,Sakteng Wildlife Sanctuary,Q4,Dec,Free,firewood,Cypress,0,0
1067,Wangchuck Centennial National Park,Q4,Dec,Rural,standing,Broadleaf Mixed,109.0499723055619663051003923,878.8360970813033567246234300
1068,Wangchuck Centennial National Park,Q4,Oct,Rural,standing,Chir Pine,92.73081006231248557581352412,1065.301926429178027086219997
1069,Wangchuck Centennial National Park,Q4,Oct,Rural,standing,Cypress,9.1392176321255481190860836,1455.861976489518616189156573
1070,Wangchuck Centennial National Park,Q4,Dec,Rural,other,Cypress,0,0
1071,Wangchuck Centennial National Park,Q4,Nov,Commercial,standing,Broadleaf Mixed,40.61865392604902368093061903,4556.772184743124026984950701
1072,Wangchuck Centennial National Park,Q4,Oct,Commercial,standing,Chir Pine,4.96134607395097631906938097,8123.227815256875973015049299
1073,Wangchuck Centennial National Park,Q4,Dec,Commercial,other,Hemlock,0,0
1074,Wangchuck Centennial National Park,Q4,Nov,Free,timber,Oak,0,0
1075,Wangchuck Centennial National Park,Q4,Oct,Free,firewood,Blue Pine,0,0
